gw,date,name,position,minutes,bonus,points,npxG,xA,team,opponent
5.0,2021-09-18,Jack Butland,G,0,0.0,0.0,,,Crystal Palace,Liverpool
5.0,2021-09-18,James McArthur,M,64,0.0,2.0,0.02,0.032,Crystal Palace,Liverpool
5.0,2021-09-18,Nathaniel Clyne,D,0,0.0,0.0,,,Crystal Palace,Liverpool
5.0,2021-09-18,Cheikhou Kouyaté,D,81,0.0,1.0,0.0,0.0,Crystal Palace,Liverpool
5.0,2021-09-18,Joel Ward,D,90,0.0,0.0,0.082,0.0,Crystal Palace,Liverpool
5.0,2021-09-18,James Milner,M,90,0.0,3.0,0.048,0.05,Liverpool,Crystal Palace
5.0,2021-09-18,Curtis Jones,M,14,0.0,1.0,0.027,0.0,Liverpool,Crystal Palace
5.0,2021-09-18,Andrew Robertson,D,0,0.0,0.0,,,Liverpool,Crystal Palace
5.0,2021-09-18,Jordan Ayew,F,90,0.0,2.0,0.215,0.12,Crystal Palace,Liverpool
5.0,2021-09-18,James Tomkins,D,0,0.0,0.0,,,Crystal Palace,Liverpool
5.0,2021-09-18,Joel Matip,D,0,0.0,0.0,,,Liverpool,Crystal Palace
5.0,2021-09-18,Thiago Alcántara do Nascimento,M,61,0.0,3.0,0.439,0.049,Liverpool,Crystal Palace
5.0,2021-09-18,Michael Olise,M,8,0.0,1.0,0.0,0.0,Crystal Palace,Liverpool
5.0,2021-09-18,Takumi Minamino,M,0,0.0,0.0,,,Liverpool,Crystal Palace
5.0,2021-09-18,Marc Guéhi,D,90,0.0,1.0,0.0,0.0,Crystal Palace,Liverpool
5.0,2021-09-18,Naby Keita,M,28,0.0,6.0,0.059,0.0,Liverpool,Crystal Palace
5.0,2021-09-18,Trent Alexander-Arnold,D,0,0.0,0.0,,,Liverpool,Crystal Palace
5.0,2021-09-18,Alex Oxlade-Chamberlain,M,0,0.0,0.0,,,Liverpool,Crystal Palace
5.0,2021-09-18,Jordan Henderson,M,87,0.0,2.0,0.08,0.364,Liverpool,Crystal Palace
5.0,2021-09-18,Divock Origi,F,2,0.0,1.0,0.0,0.0,Liverpool,Crystal Palace
5.0,2021-09-18,Jean-Philippe Mateta,F,0,0.0,0.0,,,Crystal Palace,Liverpool
5.0,2021-09-18,Virgil van Dijk,D,90,3.0,12.0,0.027,0.482,Liverpool,Crystal Palace
5.0,2021-09-18,Jeffrey Schlupp,M,0,0.0,0.0,,,Crystal Palace,Liverpool
5.0,2021-09-18,Fabio Henrique Tavares,M,90,0.0,3.0,0.119,0.0,Liverpool,Crystal Palace
5.0,2021-09-18,Christian Benteke,F,64,0.0,2.0,0.175,0.02,Crystal Palace,Liverpool
5.0,2021-09-18,Roberto Firmino,F,0,0.0,0.0,,,Liverpool,Crystal Palace
5.0,2021-09-18,Odsonne Edouard,F,25,0.0,1.0,0.102,0.029,Crystal Palace,Liverpool
5.0,2021-09-18,Conor Gallagher,M,90,0.0,2.0,0.0,0.049,Crystal Palace,Liverpool
5.0,2021-09-18,Wilfried Zaha,M,90,0.0,2.0,0.05,0.0,Crystal Palace,Liverpool
5.0,2021-09-18,Sadio Mané,M,90,0.0,8.0,0.6,0.0,Liverpool,Crystal Palace
5.0,2021-09-18,Diogo Jota,M,75,0.0,3.0,0.84,0.029,Liverpool,Crystal Palace
5.0,2021-09-18,Mohamed Salah,M,90,2.0,12.0,0.751,0.15,Liverpool,Crystal Palace
5.0,2021-09-18,Cole Palmer,M,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Nathan Tella,M,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,William Smallbone,M,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Zack Steffen,G,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Moussa Djenepo,M,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Yan Valery,D,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Mohammed Salisu,D,53,0.0,1.0,0.0,0.0,Southampton,Man City
5.0,2021-09-18,Ibrahima Diallo,M,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Romain Perraud,D,4,0.0,1.0,0.0,0.0,Southampton,Man City
5.0,2021-09-18,Lyanco Evangelista Silveira Neves Vojnovic,D,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Ederson Santana de Moraes,G,90,2.0,8.0,0.0,0.0,Man City,Southampton
5.0,2021-09-18,Benjamin Mendy,D,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Oleksandr Zinchenko,D,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Jack Stephens,D,36,0.0,1.0,0.0,0.0,Southampton,Man City
5.0,2021-09-18,Fraser Forster,G,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Nathan Redmond,M,90,0.0,3.0,0.013,0.093,Southampton,Man City
5.0,2021-09-18,Kyle Walker,D,90,0.0,6.0,0.0,0.391,Man City,Southampton
5.0,2021-09-18,Alex McCarthy,G,90,0.0,6.0,0.0,0.0,Southampton,Man City
5.0,2021-09-18,Theo Walcott,M,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Tino Livramento,D,85,0.0,5.0,0.0,0.0,Southampton,Man City
5.0,2021-09-18,João Pedro Cavaco Cancelo,D,90,0.0,6.0,0.029,0.0,Man City,Southampton
5.0,2021-09-18,Kyle Walker-Peters,D,90,0.0,5.0,0.0,0.079,Southampton,Man City
5.0,2021-09-18,Oriol Romeu Vidal,M,90,0.0,3.0,0.0,0.056,Southampton,Man City
5.0,2021-09-18,Shane Long,F,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Fernando Luiz Rosa,M,64,0.0,3.0,0.049,0.029,Man City,Southampton
5.0,2021-09-18,John Stones,D,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Nathan Aké,D,90,0.0,6.0,0.0,0.0,Man City,Southampton
5.0,2021-09-18,Rúben Santos Gato Alves Dias,D,90,2.0,8.0,0.1,0.038,Man City,Southampton
5.0,2021-09-18,Stuart Armstrong,M,0,0.0,0.0,,,Southampton,Man City
5.0,2021-09-18,Ferran Torres,M,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Gabriel Fernando de Jesus,F,66,0.0,2.0,0.137,0.0,Man City,Southampton
5.0,2021-09-18,Adam Armstrong,F,90,0.0,2.0,0.26,0.0,Southampton,Man City
5.0,2021-09-18,Jack Grealish,M,90,0.0,3.0,0.0,0.107,Man City,Southampton
5.0,2021-09-18,Jan Bednarek,D,90,3.0,9.0,0.0,0.0,Southampton,Man City
5.0,2021-09-18,Aymeric Laporte,D,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Rodrigo Hernandez,M,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Mohamed Elyounoussi,M,90,0.0,3.0,0.104,0.108,Southampton,Man City
5.0,2021-09-18,Rodrigo Hernandez,M,0,0.0,0.0,,,Man City,Southampton
5.0,2021-09-18,Ilkay Gündogan,M,90,0.0,3.0,0.439,0.1,Man City,Southampton
5.0,2021-09-18,Armando Broja,F,22,0.0,1.0,0.057,0.0,Southampton,Man City
5.0,2021-09-18,James Ward-Prowse,M,90,0.0,3.0,0.0,0.023,Southampton,Man City
5.0,2021-09-18,Che Adams,F,67,0.0,2.0,0.056,0.045,Southampton,Man City
5.0,2021-09-18,Phil Foden,M,18,0.0,1.0,0.216,0.0,Man City,Southampton
5.0,2021-09-18,Bernardo Mota Veiga de Carvalho e Silva,M,71,0.0,3.0,0.0,0.049,Man City,Southampton
5.0,2021-09-18,Kevin De Bruyne,M,25,0.0,1.0,0.036,0.216,Man City,Southampton
5.0,2021-09-18,Riyad Mahrez,M,23,0.0,1.0,0.023,0.036,Man City,Southampton
5.0,2021-09-18,Raheem Sterling,M,90,0.0,3.0,0.194,0.065,Man City,Southampton
5.0,2021-09-19,Kiernan Dewsbury-Hall,M,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Taylor Richards,M,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Jakub Moder,M,11,0.0,1.0,0.0,0.0,Brighton,Leicester
5.0,2021-09-19,Robert Sánchez,G,90,0.0,1.0,0.0,0.0,Brighton,Leicester
5.0,2021-09-19,Joël Veltman,D,90,0.0,1.0,0.0,0.065,Brighton,Leicester
5.0,2021-09-19,Luke Thomas,D,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Tariq Lamptey,D,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Steven Alzate,M,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Aaron Connolly,F,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,James Justin,D,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Jason Steele,G,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Marc Cucurella,D,90,0.0,2.0,0.0,0.13,Brighton,Leicester
5.0,2021-09-19,Jürgen Locadia,F,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Hamza Choudhury,M,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Boubakary Soumaré,M,74,0.0,2.0,0.032,0.0,Leicester,Brighton
5.0,2021-09-19,Timothy Castagne,D,22,0.0,1.0,0.0,0.0,Leicester,Brighton
5.0,2021-09-19,Solomon March,M,61,0.0,2.0,0.065,0.042,Brighton,Leicester
5.0,2021-09-19,Yves Bissouma,M,78,0.0,2.0,0.185,0.0,Brighton,Leicester
5.0,2021-09-19,Wilfred Ndidi,M,90,0.0,1.0,0.0,0.0,Leicester,Brighton
5.0,2021-09-19,Nampalys Mendy,M,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Ryan Bertrand,D,67,0.0,1.0,0.0,0.0,Leicester,Brighton
5.0,2021-09-19,Ayoze Pérez,M,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Daniel Amartey,D,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Kasper Schmeichel,G,90,0.0,2.0,0.0,0.0,Leicester,Brighton
5.0,2021-09-19,Adam Lallana,M,90,0.0,2.0,0.13,0.0,Brighton,Leicester
5.0,2021-09-19,Pascal Groß,M,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Jannik Vestergaard,D,90,0.0,1.0,0.0,0.0,Leicester,Brighton
5.0,2021-09-19,Enock Mwepu,M,28,0.0,1.0,0.0,0.0,Brighton,Leicester
5.0,2021-09-19,Dan Burn,D,20,0.0,1.0,0.0,0.0,Brighton,Leicester
5.0,2021-09-19,Lewis Dunk,D,90,0.0,2.0,0.0,0.0,Brighton,Leicester
5.0,2021-09-19,Shane Duffy,D,90,0.0,5.0,0.067,0.02,Brighton,Leicester
5.0,2021-09-19,Çaglar Söyüncü,D,90,0.0,1.0,0.127,0.0,Leicester,Brighton
5.0,2021-09-19,Ricardo Domingos Barbosa Pereira,D,90,0.0,1.0,0.0,0.078,Leicester,Brighton
5.0,2021-09-19,Jonny Evans,D,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Marc Albrighton,M,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Adam Webster,D,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Kelechi Iheanacho,F,15,0.0,1.0,0.0,0.053,Leicester,Brighton
5.0,2021-09-19,Harvey Barnes,M,90,0.0,2.0,0.03,0.156,Leicester,Brighton
5.0,2021-09-19,Danny Welbeck,F,69,3.0,9.0,0.074,0.088,Brighton,Leicester
5.0,2021-09-19,Patson Daka,F,0,0.0,0.0,,,Leicester,Brighton
5.0,2021-09-19,Alexis Mac Allister,M,0,0.0,0.0,,,Brighton,Leicester
5.0,2021-09-19,Leandro Trossard,M,90,0.0,5.0,0.062,0.141,Brighton,Leicester
5.0,2021-09-19,Ademola Lookman,M,45,0.0,1.0,0.112,0.063,Leicester,Brighton
5.0,2021-09-19,Youri Tielemans,M,90,0.0,5.0,0.117,0.767,Leicester,Brighton
5.0,2021-09-19,James Maddison,M,45,0.0,1.0,0.019,0.0,Leicester,Brighton
5.0,2021-09-19,Neal Maupay,F,90,1.0,7.0,0.13,0.0,Brighton,Leicester
5.0,2021-09-19,Jamie Vardy,F,90,2.0,8.0,0.815,0.078,Leicester,Brighton
5.0,2021-09-19,Dane Scarlett,F,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Japhet Tanganga,D,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Emerson Palmieri dos Santos,D,0,0.0,0.0,0.0,0.097,Chelsea,Spurs
5.0,2021-09-19,Bryan Gil Salvatierra,M,28,0.0,1.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Oliver Skipp,M,28,0.0,1.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Edouard Mendy,G,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Ryan Sessegnon,D,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Joe Rodon,D,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Giovani Lo Celso,M,61,0.0,2.0,0.124,0.431,Spurs,Chelsea
5.0,2021-09-19,Malang Sarr,D,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Kepa Arrizabalaga,G,90,0.0,6.0,0.0,0.0,Chelsea,Spurs
5.0,2021-09-19,Saúl Ñíguez,M,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Emerson Palmieri dos Santos,D,0,0.0,0.0,0.0,0.097,Chelsea,Spurs
5.0,2021-09-19,Harry Winks,M,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Ruben Loftus-Cheek,M,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,César Azpilicueta,D,90,0.0,6.0,0.0,0.522,Chelsea,Spurs
5.0,2021-09-19,Ben Davies,D,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Eric Dier,D,90,0.0,1.0,0.0,0.013,Spurs,Chelsea
5.0,2021-09-19,Hugo Lloris,G,90,0.0,3.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Ross Barkley,M,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Andreas Christensen,D,90,0.0,6.0,0.055,0.029,Chelsea,Spurs
5.0,2021-09-19,Cristian Romero,D,82,0.0,1.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Matt Doherty,D,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Callum Hudson-Odoi,M,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Tanguy Ndombele,M,61,0.0,2.0,0.016,0.019,Spurs,Chelsea
5.0,2021-09-19,Marcos Alonso,D,90,1.0,10.0,0.667,0.273,Chelsea,Spurs
5.0,2021-09-19,Bamidele Alli,M,90,0.0,2.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Timo Werner,F,20,0.0,3.0,0.45,0.063,Chelsea,Spurs
5.0,2021-09-19,Steven Bergwijn,M,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Sergio Reguilón,D,90,0.0,1.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Davinson Sánchez,D,7,0.0,1.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Lucas Rodrigues Moura da Silva,M,0,0.0,0.0,,,Spurs,Chelsea
5.0,2021-09-19,Mateo Kovacic,M,90,0.0,6.0,0.575,0.023,Chelsea,Spurs
5.0,2021-09-19,Antonio Rüdiger,D,90,2.0,14.0,0.075,0.118,Chelsea,Spurs
5.0,2021-09-19,N'Golo Kanté,M,45,0.0,6.0,0.023,0.45,Chelsea,Spurs
5.0,2021-09-19,Pierre-Emile Højbjerg,M,90,0.0,2.0,0.0,0.0,Spurs,Chelsea
5.0,2021-09-19,Trevoh Chalobah,D,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Thiago Emiliano da Silva,D,90,3.0,15.0,0.079,0.058,Chelsea,Spurs
5.0,2021-09-19,Benjamin Chilwell,D,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Hakim Ziyech,M,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Christian Pulisic,M,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Reece James,D,0,0.0,0.0,,,Chelsea,Spurs
5.0,2021-09-19,Romelu Lukaku,F,90,0.0,2.0,0.311,0.777,Chelsea,Spurs
5.0,2021-09-19,Kai Havertz,M,69,0.0,3.0,0.204,0.0,Chelsea,Spurs
5.0,2021-09-19,Jorge Luiz Frello Filho,M,90,0.0,3.0,0.0,0.093,Chelsea,Spurs
5.0,2021-09-19,Mason Mount,M,45,0.0,1.0,0.163,0.0,Chelsea,Spurs
5.0,2021-09-19,Heung-Min Son,M,90,0.0,2.0,0.434,0.027,Spurs,Chelsea
5.0,2021-09-19,Harry Kane,F,90,0.0,2.0,0.131,0.0,Spurs,Chelsea
5.0,2021-09-19,Vladimir Coufal,D,90,0.0,1.0,0.0,0.013,West Ham,Man Utd
5.0,2021-09-19,Alex Kral,M,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,José Diogo Dalot Teixeira,D,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Ryan Fredericks,D,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Victor Lindelöf,D,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Aaron Wan-Bissaka,D,90,0.0,2.0,0.035,0.0,Man Utd,West Ham
5.0,2021-09-19,Issa Diop,D,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Alphonse Areola,G,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Raphaël Varane,D,90,0.0,2.0,0.0,0.0,Man Utd,West Ham
5.0,2021-09-19,Alex Nicolao Telles,D,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Eric Bailly,D,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Luke Shaw,D,90,0.0,2.0,0.02,0.232,Man Utd,West Ham
5.0,2021-09-19,Lukasz Fabianski,G,90,0.0,3.0,0.0,0.0,West Ham,Man Utd
5.0,2021-09-19,Nemanja Matic,M,2,0.0,4.0,0.0,0.055,Man Utd,West Ham
5.0,2021-09-19,David de Gea,G,90,2.0,10.0,0.0,0.0,Man Utd,West Ham
5.0,2021-09-19,Donny van de Beek,M,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Ben Johnson,D,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Nikola Vlasic,M,67,0.0,2.0,0.093,0.0,West Ham,Man Utd
5.0,2021-09-19,Andriy Yarmolenko,M,22,0.0,1.0,0.0,0.015,West Ham,Man Utd
5.0,2021-09-19,Scott McTominay,M,90,0.0,2.0,0.055,0.049,Man Utd,West Ham
5.0,2021-09-19,Declan Rice,M,90,0.0,2.0,0.0,0.0,West Ham,Man Utd
5.0,2021-09-19,Arthur Masuaku,D,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Paul Pogba,M,72,0.0,2.0,0.05,0.118,Man Utd,West Ham
5.0,2021-09-19,Harry Maguire,D,90,0.0,2.0,0.078,0.0,Man Utd,West Ham
5.0,2021-09-19,Kurt Zouma,D,90,0.0,1.0,0.0,0.0,West Ham,Man Utd
5.0,2021-09-19,Anthony Martial,F,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Aaron Cresswell,D,90,0.0,1.0,0.0,0.112,West Ham,Man Utd
5.0,2021-09-19,Mark Noble,M,1,0.0,-1.0,0.0,0.0,West Ham,Man Utd
5.0,2021-09-19,Angelo Ogbonna,D,90,0.0,1.0,0.0,0.0,West Ham,Man Utd
5.0,2021-09-19,Anthony Elanga,M,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Edinson Cavani,F,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Craig Dawson,D,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Jesse Lingard,M,17,1.0,7.0,0.055,0.044,Man Utd,West Ham
5.0,2021-09-19,Frederico Rodrigues de Paula Santos,M,87,0.0,2.0,0.0,0.02,Man Utd,West Ham
5.0,2021-09-19,Jadon Sancho,M,17,0.0,1.0,0.0,0.0,Man Utd,West Ham
5.0,2021-09-19,Tomas Soucek,M,90,0.0,2.0,0.059,0.0,West Ham,Man Utd
5.0,2021-09-19,Marcus Rashford,M,0,0.0,0.0,,,Man Utd,West Ham
5.0,2021-09-19,Manuel Lanzini,M,2,0.0,1.0,0.0,0.0,West Ham,Man Utd
5.0,2021-09-19,Mason Greenwood,M,72,0.0,2.0,0.0,0.047,Man Utd,West Ham
5.0,2021-09-19,Saïd Benrahma,M,87,3.0,10.0,0.061,0.365,West Ham,Man Utd
5.0,2021-09-19,Pablo Fornals,M,90,0.0,2.0,0.146,0.173,West Ham,Man Utd
5.0,2021-09-19,Jarrod Bowen,M,90,0.0,5.0,0.551,0.181,West Ham,Man Utd
5.0,2021-09-19,Michail Antonio,F,0,0.0,0.0,,,West Ham,Man Utd
5.0,2021-09-19,Bruno Miguel Borges Fernandes,M,90,0.0,2.0,0.078,0.858,Man Utd,West Ham
5.0,2021-09-19,Cristiano Ronaldo dos Santos Aveiro,F,90,0.0,6.0,1.896,0.0,Man Utd,West Ham
6.0,2021-09-25,Pelenda Joshua Dasilva,M,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Finley Stevens,D,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Dominic Thompson,D,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Charlie Goode,D,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Marcus Forss,F,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Mads Bech Sørensen,D,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Mads Bidstrup,M,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Frank Onyeka,M,67,0.0,1.0,0.124,0.0,Brentford,Liverpool
6.0,2021-09-25,Kristoffer Ajer,D,90,0.0,1.0,0.0,0.0,Brentford,Liverpool
6.0,2021-09-25,David Raya Martin,G,90,0.0,2.0,0.0,0.0,Brentford,Liverpool
6.0,2021-09-25,Konstantinos Tsimikas,D,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Neco Williams,D,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Caoimhin Kelleher,G,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Harvey Elliott,M,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Mathias Jensen,M,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Ibrahima Konaté,D,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Álvaro Fernández,G,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Alisson Ramses Becker,G,90,0.0,1.0,0.0,0.0,Liverpool,Brentford
6.0,2021-09-25,Joseph Gomez,D,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,James Milner,M,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Shandon Baptiste,M,22,0.0,1.0,0.0,0.0,Brentford,Liverpool
6.0,2021-09-25,Mads Roerslev Rasmussen,D,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Ethan Pinnock,D,42,0.0,7.0,0.721,0.0,Brentford,Liverpool
6.0,2021-09-25,Saman Ghoddos,M,0,0.0,0.0,,,Brentford,Liverpool
6.0,2021-09-25,Curtis Jones,M,67,1.0,8.0,0.093,0.0,Liverpool,Brentford
6.0,2021-09-25,Mathias Jorgensen,D,47,0.0,0.0,0.0,0.0,Brentford,Liverpool
6.0,2021-09-25,Pontus Jansson,D,90,0.0,4.0,0.405,0.0,Brentford,Liverpool
6.0,2021-09-25,Andrew Robertson,D,90,0.0,3.0,0.037,0.018,Liverpool,Brentford
6.0,2021-09-25,Joel Matip,D,90,0.0,1.0,0.052,0.0,Liverpool,Brentford
6.0,2021-09-25,Thiago Alcántara do Nascimento,M,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Vitaly Janelt,M,90,3.0,10.0,0.503,0.067,Brentford,Liverpool
6.0,2021-09-25,Rico Henry,D,90,0.0,1.0,0.015,0.0,Brentford,Liverpool
6.0,2021-09-25,Takumi Minamino,M,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Christian Nørgaard,M,77,0.0,2.0,0.0,0.405,Brentford,Liverpool
6.0,2021-09-25,Naby Keita,M,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Trent Alexander-Arnold,D,90,0.0,1.0,0.124,0.052,Liverpool,Brentford
6.0,2021-09-25,Sergi Canós,M,90,0.0,2.0,0.0,0.0,Brentford,Liverpool
6.0,2021-09-25,Alex Oxlade-Chamberlain,M,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Jordan Henderson,M,90,2.0,7.0,0.0,0.393,Liverpool,Brentford
6.0,2021-09-25,Divock Origi,F,0,0.0,0.0,,,Liverpool,Brentford
6.0,2021-09-25,Bryan Mbeumo,M,90,0.0,2.0,0.521,0.091,Brentford,Liverpool
6.0,2021-09-25,Yoane Wissa,M,12,0.0,6.0,0.544,0.0,Brentford,Liverpool
6.0,2021-09-25,Virgil van Dijk,D,90,0.0,1.0,0.026,0.0,Liverpool,Brentford
6.0,2021-09-25,Fabio Henrique Tavares,M,90,0.0,5.0,0.0,0.35,Liverpool,Brentford
6.0,2021-09-25,Roberto Firmino,F,22,0.0,1.0,0.0,0.0,Liverpool,Brentford
6.0,2021-09-25,Ivan Toney,F,90,0.0,5.0,0.182,1.242,Brentford,Liverpool
6.0,2021-09-25,Sadio Mané,M,90,0.0,2.0,0.054,0.376,Liverpool,Brentford
6.0,2021-09-25,Diogo Jota,M,90,0.0,7.0,0.833,0.409,Liverpool,Brentford
6.0,2021-09-25,Mohamed Salah,M,90,0.0,7.0,1.07,0.027,Liverpool,Brentford
6.0,2021-09-25,Przemyslaw Placheta,M,0,0.0,0.0,,,Norwich,Everton
6.0,2021-09-25,Lewis Dobbin,F,1,0.0,1.0,0.0,0.0,Everton,Norwich
6.0,2021-09-25,Jacob Sørensen,D,0,0.0,0.0,,,Norwich,Everton
6.0,2021-09-25,Bali Mumba,D,0,0.0,0.0,,,Norwich,Everton
6.0,2021-09-25,Christos Tzolis,M,21,0.0,1.0,0.0,0.049,Norwich,Everton
6.0,2021-09-25,Dimitris Giannoulis,D,4,0.0,1.0,0.0,0.0,Norwich,Everton
6.0,2021-09-25,Ellis Simms,F,0,0.0,0.0,,,Everton,Norwich
6.0,2021-09-25,Brandon Williams,D,85,0.0,0.0,0.0,0.0,Norwich,Everton
6.0,2021-09-25,Christoph Zimmermann,D,0,0.0,0.0,,,Norwich,Everton
6.0,2021-09-25,Billy Gilmour,M,0,0.0,0.0,,,Norwich,Everton
6.0,2021-09-25,Todd Cantwell,M,0,0.0,0.0,,,Norwich,Everton
6.0,2021-09-25,Ben Godfrey,D,90,0.0,6.0,0.773,0.029,Everton,Norwich
6.0,2021-09-25,Max Aarons,D,90,0.0,1.0,0.012,0.0,Norwich,Everton
6.0,2021-09-25,Ozan Kabak,D,68,0.0,1.0,0.0,0.012,Norwich,Everton
6.0,2021-09-25,Yerry Mina,D,90,0.0,6.0,0.0,0.0,Everton,Norwich
6.0,2021-09-25,Pierre Lees-Melou,M,90,0.0,1.0,0.049,0.027,Norwich,Everton
